,fatigue
2024-06-21 12:04:52.170075,0
2024-06-21 12:05:05.439145,1
2024-06-21 12:05:19.440928,2
2024-06-21 12:05:34.823336,4
2024-06-21 12:05:48.763971,6
2024-06-21 12:06:02.956378,7
2024-06-21 12:06:15.602224,8
2024-06-21 12:06:28.437056,9
2024-06-21 12:06:40.916454,10
