,fatigue
2024-08-16 15:59:01.350801,0.0
2024-08-16 15:59:10.377259,1.0
2024-08-16 15:59:20.515044,1.5
2024-08-16 15:59:28.149993,2.0
2024-08-16 15:59:37.910835,2.5
2024-08-16 15:59:47.308141,3.0
2024-08-16 15:59:55.869520,3.5
2024-08-16 16:00:04.575114,4.0
2024-08-16 16:00:13.475593,4.5
2024-08-16 16:00:22.157409,5.0
2024-08-16 16:00:30.862539,6.0
2024-08-16 16:00:39.811426,7.5
2024-08-16 16:00:48.967384,8.5
2024-08-16 16:00:57.785247,10.0
