,fatigue
2024-08-19 10:48:02.169868,0.0
2024-08-19 10:48:09.402294,1.5
2024-08-19 10:48:16.269076,2.0
2024-08-19 10:48:22.620752,2.0
2024-08-19 10:48:29.225556,3.5
2024-08-19 10:48:35.786789,4.0
2024-08-19 10:48:42.701982,5.0
2024-08-19 10:48:49.905269,6.0
2024-08-19 10:48:56.731028,6.5
2024-08-19 10:49:03.968280,8.0
2024-08-19 10:49:10.626635,8.5
2024-08-19 10:49:17.409651,9.5
2024-08-19 10:49:24.254204,10.0
