,fatigue
2024-08-19 11:45:27.417438,0.0
2024-08-19 11:45:46.682212,2.0
2024-08-19 11:45:58.771835,3.0
2024-08-19 11:46:17.430969,4.0
2024-08-19 11:46:30.401648,5.5
2024-08-19 11:46:46.274844,6.0
2024-08-19 11:47:03.962795,6.5
2024-08-19 11:47:28.783452,7.0
2024-08-19 11:47:52.775769,8.0
2024-08-19 11:48:15.571365,9.0
2024-08-19 11:48:35.783863,9.5
