,fatigue
2024-08-16 17:10:31.553781,0.0
2024-08-16 17:10:41.646302,2.0
2024-08-16 17:10:52.118097,3.0
2024-08-16 17:11:06.096074,3.5
2024-08-16 17:11:16.279441,5.0
2024-08-16 17:11:26.554072,6.5
2024-08-16 17:11:36.970194,7.0
2024-08-16 17:11:46.961151,8.0
2024-08-16 17:11:57.042170,9.0
2024-08-16 17:12:05.704220,9.5
2024-08-16 17:12:14.919012,9.5
2024-08-16 17:12:22.409586,10.0
