,fatigue
2024-06-20 16:44:10.736995,0.0
2024-06-20 16:44:24.040837,3.0
2024-06-20 16:44:39.413675,5.0
2024-06-20 16:44:53.560747,7.0
2024-06-20 16:45:07.007180,9.0
2024-06-20 16:45:21.539257,9.5
2024-06-20 16:45:26.743167,10.0
