,fatigue
2024-06-20 11:49:20.553820,0.0
2024-06-20 11:49:35.072122,1.0
2024-06-20 11:49:49.411386,1.0
2024-06-20 11:50:01.160250,2.5
2024-06-20 11:50:14.214309,4.0
2024-06-20 11:50:27.831197,7.0
2024-06-20 11:50:41.446737,8.0
2024-06-20 11:50:54.730994,9.0
2024-06-20 11:51:07.971001,9.5
2024-06-20 11:51:20.731265,10.0
