,fatigue
2024-08-19 12:00:15.776318,0.0
2024-08-19 12:00:24.771969,0.0
2024-08-19 12:00:34.016997,0.5
2024-08-19 12:00:43.011154,1.0
2024-08-19 12:00:52.258394,1.5
2024-08-19 12:01:00.973884,2.0
2024-08-19 12:01:10.039991,2.5
2024-08-19 12:01:18.747195,3.0
2024-08-19 12:01:27.978659,4.0
2024-08-19 12:01:36.575257,5.0
2024-08-19 12:01:45.799621,6.5
2024-08-19 12:01:54.843887,8.0
2024-08-19 12:02:04.285524,9.0
2024-08-19 12:02:13.019365,9.5
2024-08-19 12:02:22.908978,9.5
