,fatigue
2024-06-20 13:47:08.723537,0.0
2024-06-20 13:47:25.291020,0.0
2024-06-20 13:47:41.003280,1.0
2024-06-20 13:47:55.390352,2.0
2024-06-20 13:48:10.815741,4.0
2024-06-20 13:48:24.004628,7.0
2024-06-20 13:48:36.318439,9.0
2024-06-20 13:48:51.104333,9.5
2024-06-20 13:49:03.758323,10.0
