,fatigue
2024-08-19 12:34:33.196839,0.0
2024-08-19 12:34:49.364177,0.0
2024-08-19 12:35:00.195792,1.0
2024-08-19 12:35:10.115026,1.0
2024-08-19 12:35:20.969876,2.0
2024-08-19 12:35:29.388605,3.0
2024-08-19 12:35:37.952666,4.0
2024-08-19 12:35:46.276234,5.0
2024-08-19 12:35:58.291824,5.0
2024-08-19 12:36:08.312977,6.0
2024-08-19 12:36:16.098090,7.0
2024-08-19 12:36:24.111715,8.0
2024-08-19 12:36:34.670140,9.5
