,fatigue
2024-08-09 15:18:08.153690,0
2024-08-09 15:18:21.728370,3
2024-08-09 15:18:34.826191,3
2024-08-09 15:18:45.999085,4
2024-08-09 15:18:58.745114,6
2024-08-09 15:19:11.132220,7
2024-08-09 15:19:23.216827,8
2024-08-09 15:19:36.147023,9
2024-08-09 15:19:48.492141,10
2024-08-09 15:19:49.438130,10
