,fatigue
2024-06-21 15:04:31.376786,0.0
2024-06-21 15:04:44.925718,2.0
2024-06-21 15:04:58.628262,3.5
2024-06-21 15:05:12.078340,5.5
2024-06-21 15:05:25.231829,7.5
2024-06-21 15:05:37.965933,8.0
2024-06-21 15:05:50.521971,9.0
2024-06-21 15:06:04.103876,10.0
