,fatigue
2024-08-20 11:51:12.552754,0.0
2024-08-20 11:51:21.216142,1.0
2024-08-20 11:51:30.723313,1.5
2024-08-20 11:51:40.552003,2.0
2024-08-20 11:51:50.215476,3.0
2024-08-20 11:52:00.031660,3.0
2024-08-20 11:52:08.575795,4.0
2024-08-20 11:52:18.552156,4.5
2024-08-20 11:52:27.299512,5.0
2024-08-20 11:52:35.588605,6.0
2024-08-20 11:52:43.530014,7.0
2024-08-20 11:52:52.259890,7.5
2024-08-20 11:52:59.818758,8.0
