,fatigue
2024-06-21 15:50:19.895290,0
2024-06-21 15:50:34.242309,1
2024-06-21 15:50:46.927007,2
2024-06-21 15:50:59.942051,4
2024-06-21 15:51:13.079594,6
2024-06-21 15:51:25.456014,7
2024-06-21 15:51:37.841261,8
2024-06-21 15:51:50.234120,9
2024-06-21 15:52:03.138099,10
