,fatigue
2024-08-19 11:06:06.563610,0.0
2024-08-19 11:06:14.314502,0.5
2024-08-19 11:06:22.625793,1.0
2024-08-19 11:06:31.964230,3.0
2024-08-19 11:06:40.506453,4.0
2024-08-19 11:06:48.763973,7.0
2024-08-19 11:06:56.665000,9.5
2024-08-19 11:07:04.271874,10.0
