,fatigue
2024-06-20 12:14:56.117465,0
2024-06-20 12:15:10.231561,1
2024-06-20 12:15:24.396486,2
2024-06-20 12:15:37.778629,5
2024-06-20 12:15:51.176666,7
2024-06-20 12:16:03.596666,9
2024-06-20 12:16:16.588076,10
