,fatigue
2024-06-17 13:10:37.783414,0.0
2024-06-17 13:10:38.898423,0.0
2024-06-17 13:10:51.423927,2.0
2024-06-17 13:11:05.398733,4.0
2024-06-17 13:11:17.976304,5.0
2024-06-17 13:11:31.367687,8.0
2024-06-17 13:11:43.855367,9.5
2024-06-17 13:11:54.155359,10.0
