,fatigue
2024-06-17 13:01:00.108438,0.0
2024-06-17 13:01:14.579696,4.0
2024-06-17 13:01:28.711802,5.5
2024-06-17 13:01:41.807090,7.0
2024-06-17 13:01:54.728509,9.0
2024-06-17 13:02:05.968498,10.0
