,fatigue
2024-06-20 13:51:46.790976,0.0
2024-06-20 13:51:59.405103,1.0
2024-06-20 13:52:12.778386,2.0
2024-06-20 13:52:24.920244,5.0
2024-06-20 13:52:36.966677,7.0
2024-06-20 13:52:50.213856,8.0
2024-06-20 13:53:02.567726,9.0
2024-06-20 13:53:15.246879,9.5
2024-06-20 13:53:27.845148,10.0
