,fatigue
2024-08-09 15:56:59.422886,0.0
2024-08-09 15:57:08.573955,0.0
2024-08-09 15:57:17.349871,1.0
2024-08-09 15:57:25.331651,3.0
2024-08-09 15:57:33.691838,5.0
2024-08-09 15:57:41.703108,6.0
2024-08-09 15:57:49.577541,7.0
2024-08-09 15:57:57.390414,7.5
2024-08-09 15:58:05.268961,8.5
2024-08-09 15:58:14.876554,9.0
2024-08-09 15:58:24.999521,10.0
