,fatigue
2024-06-17 13:06:23.561441,0
2024-06-17 13:06:24.695754,0
2024-06-17 13:06:37.538065,3
2024-06-17 13:06:50.775594,5
2024-06-17 13:07:04.368722,6
2024-06-17 13:07:17.805039,8
2024-06-17 13:07:29.834500,9
2024-06-17 13:07:40.054954,10
