,fatigue
2024-08-16 17:01:15.341511,0.0
2024-08-16 17:01:26.345639,0.0
2024-08-16 17:01:32.393893,1.0
2024-08-16 17:01:35.930000,2.0
2024-08-16 17:01:40.446266,3.0
2024-08-16 17:01:45.985162,4.0
2024-08-16 17:01:50.949310,5.0
2024-08-16 17:01:55.975253,6.0
2024-08-16 17:02:01.556267,7.0
2024-08-16 17:02:07.978205,8.0
2024-08-16 17:02:13.064450,9.0
2024-08-16 17:02:20.810520,9.5
2024-08-16 17:02:27.809734,10.0
