,fatigue
2024-08-20 11:58:36.527509,0.0
2024-08-20 11:58:45.483100,0.5
2024-08-20 11:58:54.024060,1.0
2024-08-20 11:59:03.697502,1.5
2024-08-20 11:59:13.564537,2.5
2024-08-20 11:59:23.972529,4.0
2024-08-20 11:59:33.298859,5.0
2024-08-20 11:59:42.662349,6.0
2024-08-20 11:59:51.343577,7.0
2024-08-20 11:59:59.720472,7.5
2024-08-20 12:00:08.457334,8.0
