,fatigue
2024-06-20 12:10:45.051971,0
2024-06-20 12:11:00.244448,3
2024-06-20 12:11:14.397069,4
2024-06-20 12:11:29.012165,5
2024-06-20 12:11:43.189635,5
2024-06-20 12:11:57.796445,7
2024-06-20 12:12:12.706239,8
2024-06-20 12:12:26.018229,9
2024-06-20 12:12:37.913571,10
