,fatigue
2024-08-20 13:38:06.446493,0.0
2024-08-20 13:38:16.456873,1.0
2024-08-20 13:38:25.195305,1.5
2024-08-20 13:38:35.720344,2.0
2024-08-20 13:38:44.380848,3.0
2024-08-20 13:38:54.555861,4.0
2024-08-20 13:39:03.959018,5.0
2024-08-20 13:39:13.824401,6.5
2024-08-20 13:39:20.029703,7.0
2024-08-20 13:39:27.206539,8.0
2024-08-20 13:39:32.228671,8.5
