,fatigue
2024-06-21 11:52:52.488689,0
2024-06-21 11:53:13.381506,4
2024-06-21 11:53:27.566265,6
2024-06-21 11:53:40.707278,6
2024-06-21 11:53:54.684837,7
2024-06-21 11:54:08.194498,8
2024-06-21 11:54:25.707013,10
