,fatigue
2024-06-21 11:57:10.360458,0
2024-06-21 11:57:27.686465,1
2024-06-21 11:57:41.689422,3
2024-06-21 11:57:56.016246,4
2024-06-21 11:58:09.293628,5
2024-06-21 11:58:24.402891,5
2024-06-21 11:58:38.019487,6
2024-06-21 11:58:52.062458,8
2024-06-21 11:59:04.976569,10
