,fatigue
2024-08-19 17:17:11.609030,0
2024-08-19 17:17:22.329608,2
2024-08-19 17:17:32.894500,2
2024-08-19 17:17:42.709138,3
2024-08-19 17:17:52.786898,4
2024-08-19 17:18:02.558022,5
2024-08-19 17:18:11.489691,5
2024-08-19 17:18:23.105850,7
2024-08-19 17:18:29.979382,8
