,fatigue
2024-06-21 10:28:33.326387,0.0
2024-06-21 10:28:46.321071,2.0
2024-06-21 10:28:59.110321,3.5
2024-06-21 10:29:11.324587,5.0
2024-06-21 10:29:24.329039,7.0
2024-06-21 10:29:37.246637,8.0
2024-06-21 10:29:49.891386,9.5
2024-06-21 10:29:58.456235,10.0
