,fatigue
2024-08-13 16:58:38.386064,0.0
2024-08-13 16:58:46.257277,1.0
2024-08-13 16:58:55.185149,2.0
2024-08-13 16:59:03.591920,2.5
2024-08-13 16:59:12.528772,3.0
2024-08-13 16:59:20.523783,4.0
2024-08-13 16:59:29.373094,5.0
2024-08-13 16:59:40.085258,6.5
2024-08-13 16:59:50.124366,8.0
2024-08-13 16:59:59.277160,9.5
