,fatigue
2024-06-21 11:23:25.591732,0.0
2024-06-21 11:23:39.196067,1.0
2024-06-21 11:23:53.459685,2.0
2024-06-21 11:24:06.971657,2.0
2024-06-21 11:24:20.429770,3.0
2024-06-21 11:24:33.689898,4.0
2024-06-21 11:24:46.856634,6.0
2024-06-21 11:25:01.598946,7.5
2024-06-21 11:25:15.408918,9.0
2024-06-21 11:25:28.938677,9.5
2024-06-21 11:25:40.690224,9.5
2024-06-21 11:25:48.555332,10.0
