,fatigue
2024-06-21 10:07:03.649358,0.0
2024-06-21 10:07:16.948573,1.5
2024-06-21 10:07:30.431481,3.0
2024-06-21 10:07:43.170113,4.0
2024-06-21 10:07:57.281540,4.5
2024-06-21 10:08:11.016999,5.5
2024-06-21 10:08:24.343044,6.5
2024-06-21 10:08:37.224429,8.0
2024-06-21 10:08:49.966654,9.0
2024-06-21 10:09:02.132059,10.0
