,fatigue
2024-06-20 13:36:13.602505,0.0
2024-06-20 13:36:29.488422,1.0
2024-06-20 13:36:43.322087,1.5
2024-06-20 13:36:57.538005,3.0
2024-06-20 13:37:11.596303,4.0
2024-06-20 13:37:25.144282,6.0
2024-06-20 13:37:39.905040,7.0
2024-06-20 13:37:55.435672,7.0
2024-06-20 13:38:09.461834,8.0
2024-06-20 13:38:23.639324,8.0
2024-06-20 13:38:36.626304,8.5
2024-06-20 13:38:50.573070,9.0
2024-06-20 13:39:03.195431,9.5
2024-06-20 13:39:15.192704,10.0
