,fatigue
2024-08-19 12:11:19.782290,0.0
2024-08-19 12:11:34.785186,6.0
2024-08-19 12:11:47.185023,6.0
2024-08-19 12:11:59.065418,7.0
2024-08-19 12:12:13.038803,7.5
2024-08-19 12:12:22.458895,8.5
2024-08-19 12:12:37.258530,9.5
2024-08-19 12:12:49.667410,10.0
