,fatigue
2024-08-16 17:03:21.583058,0
2024-08-16 17:03:27.958894,1
2024-08-16 17:03:32.281111,2
2024-08-16 17:03:37.049801,3
2024-08-16 17:03:42.363641,4
2024-08-16 17:03:46.998344,5
2024-08-16 17:03:52.856782,6
2024-08-16 17:03:58.019638,7
2024-08-16 17:04:03.312658,8
2024-08-16 17:04:07.208297,9
2024-08-16 17:04:11.164868,10
