,fatigue
2024-08-19 11:29:24.964517,0
2024-08-19 11:29:37.788919,0
2024-08-19 11:30:02.918052,2
2024-08-19 11:30:14.252277,3
2024-08-19 11:30:27.654044,4
2024-08-19 11:30:39.953465,4
2024-08-19 11:30:50.198516,5
2024-08-19 11:31:00.519906,5
2024-08-19 11:31:22.677538,6
2024-08-19 11:31:35.967291,7
2024-08-19 11:32:01.039450,8
