,fatigue
2024-06-20 15:44:27.330409,0.0
2024-06-20 15:44:40.723383,1.0
2024-06-20 15:44:53.848678,2.5
2024-06-20 15:45:06.801135,4.0
2024-06-20 15:45:20.105988,6.0
2024-06-20 15:45:33.122457,7.5
2024-06-20 15:45:45.963966,8.0
2024-06-20 15:45:59.317792,10.0
